trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1732915701_C..S04R,128836_C..S04R,C,1,1732915701,1C 2128 168/EUC,1732933804,1732933819,91,0,0
1732915710_2..N01X009,128850_2..N01X009,2,0,1732915710,02 2128+ FLA/241,1732939631,1732939639,1049,0,0
1732915710_7..N,128850_7..N,7,0,1732915710,07 2128+ 34H/MST,1732935834,1732935844,559,0,0
1732915710_GS.S04R,128850_GS.S04R,GS,1,1732915710,0S 2128+ TSS/GCS,1732933764,1732933774,266,0,0
1732915740_E..N72R,128900_E..N72R,E,0,1732915740,1E 2129 WTC/P-A,1732937303,1732937318,477,0,0
1732915770_D..S07R,128950_D..S07R,D,1,1732915770,1D 2129+ BPK/STL,1732939234,1732939244,777,0,0
1732915770_F..N07R,128950_F..N07R,F,0,1732915770,1F 2129+ STL/179,1732939864,1732939874,1292,0,0
1732915800_1..N03R,129000_1..N03R,1,0,1732915800,01 2130  SFT/242,1732937644,1732937651,784,0,0
1732915800_7..S,129000_7..S,7,1,1732915800,07 2130 MST/34H,1732936044,1732936054,568,0,0
1732915800_E..S69R,129000_E..S69R,E,1,1732915800,1E 2130 P-A/WTC,1732936597,1732936612,426,0,0
1732915800_GS.N01R,129000_GS.N01R,GS,0,1732915800,0S 2130  GCS/TSS,1732933864,1732933869,279,0,0
1732915800_Q..N36R,129000_Q..N36R,Q,0,1732915800,1Q 2130 STL/962,1732938097,1732938111,847,0,0
1732915830_A..N54R,129050_A..N54R,A,0,1732915830,1A 2130+ LEF/207,1732938264,1732938279,535,0,0
1732915830_L..S,129050_L..S,L,1,1732915830,0L 2130+8AV/RPY,1732936636,1732936646,615,0,0
1732915860_6..N01R,129100_6..N01R,6,0,1732915860,06 2131  BBR/PEL,1732937621,1732937629,781,0,0
1732915860_D..N05R,129100_D..N05R,D,0,1732915860,1D 2131 STL/205,1732940760,1732940764,1400,0,0
1732915860_J..N41R,129100_J..N41R,J,0,1732915860,1J 2131 BRD/P-A,1732937289,1732937303,733,0,0
1732915860_SI.N03R,129100_SI.N03R,SI,0,1732915860,1SI 2131 TNV/STG,1732936882,1732936897,621,0,0
1732915890_G..N14R,129150_G..N14R,G,0,1732915890,1G 2131+ CHU/CRS,1732935893,1732935908,739,0,0
1732915890_M..S25R,129150_M..S25R,M,1,1732915890,1M 2131+ ESX/MET,1732935348,1732935355,673,0,0
1732915920_7..N,129200_7..N,7,0,1732915920,E7 2132 34H/MST,1732936129,1732936134,348,0,0
1732915920_A..S57R,129200_A..S57R,A,1,1732915920,1A 2132 207/LEF,1732938805,1732938820,565,0,0
1732915920_D..S07R,129200_D..S07R,D,1,1732915920,1D 2132 205/STL,1732933943,1732933952,483,1,0
1732915920_J..S12R,129200_J..S12R,J,1,1732915920,1J 2132 P-A/BRD,1732937304,1732937318,727,0,0
1732915920_L..N,129200_L..N,L,0,1732915920,0L 2132 RPY/8AV,1732936021,1732936031,521,0,0
1732915950_N..N72R,129250_N..N72R,W,0,1732915950,1W 2132+ WHL/DIT,1732937737,1732937751,778,0,0
1732915980_4..N06R,129300_4..N06R,4,0,1732915980,04 2133  UTI/WDL,1732937824,1732937831,768,0,0
1732915980_5..N73X003,129300_5..N73X003,5,0,1732915980,05 2133  BWG/DYR,1732937854,1732937861,772,0,0
1732916010_6..S01R,129350_6..S01R,6,1,1732916010,/6 2133+ PEL/BBR,1732937831,1732937839,769,0,0
1732916010_F..S69R,129350_F..S69R,F,1,1732916010,1F 2133+ 179/STL,1732940119,1732940130,1294,0,0
1732916010_GS.S01R,129350_GS.S01R,GS,1,1732916010,0S 2133+ TSS/GCS,1732934064,1732934074,266,0,0
1732916040_2..S01X009,129400_2..S01X009,2,1,1732916040,02 2134  241/FLA,1732940134,1732940141,1076,0,0
1732916040_C..S04R,129400_C..S04R,C,1,1732916040,1C 2134 168/EUC,1732938865,1732938880,469,0,0
1732916040_G..S14R,129400_G..S14R,G,1,1732916040,1G 2134 CRS/CHU,1732937363,1732937378,852,0,0
1732916040_R..S71R,129400_R..S71R,R,1,1732916040,1R 2134 CTL/95S,1732939223,1732939236,948,0,0
1732916070_1..N03R,129450_1..N03R,1,0,1732916070,01 2134+ SFT/242,1732937914,1732937921,780,0,0
1732916070_1..S02X021,129450_1..S02X021,1,1,1732916070,01 2134+ 242/14S,1732936684,1732936689,616,0,0
1732916070_C..N04R,129450_C..N04R,C,0,1732916070,1C 2134+ EUC/168,1732938114,1732938129,509,0,0
1732916070_L..S,129450_L..S,L,1,1732916070,0L 2134+8AV/RPY,1732936756,1732936766,599,0,0
1732916100_7..S,129500_7..S,7,1,1732916100,07 2135 MST/34H,1732936149,1732936159,549,0,0
1732916100_GS.N04R,129500_GS.N04R,GS,0,1732916100,0S 2135  GCS/TSS,1732934154,1732934164,278,0,0
1732916100_M..N25R,129500_M..N25R,M,0,1732916100,1M 2135 MET/ESX,1732936226,1732936233,763,0,0
1732916130_L..N,129550_L..N,L,0,1732916130,0L 2135+RPY/8AV,1732936426,1732936436,536,0,0
1732916130_N..S34R,129550_N..S34R,N,1,1732916130,1N 2135+ DIT/STL,1732939178,1732939191,946,0,0
1732916160_3..N01X008,129600_3..N01X008,3,0,1732916160,03 2136  NLT/148,1732938724,1732938731,888,0,0
1732916160_3..S01X008,129600_3..S01X008,3,1,1732916160,03 2136  148/NLT,1732938956,1732938964,919,0,0
1732916160_5..S01R,129600_5..S01R,5,1,1732916160,05 2136  DYR/180,1732934964,1732934974,386,0,0
1732916160_6..N03R,129600_6..N03R,6,0,1732916160,06 2136  BBR/177,1732937089,1732937096,670,0,0
1732916160_E..N05R,129600_E..N05R,E,0,1732916160,1E 2136 WTC/P-A,1732937784,1732937799,481,0,0
1732916160_SI.S03R,129600_SI.S03R,SI,1,1732916160,1SI 2136 STG/TNV,1732936882,1732936897,581,0,0
1732916190_2..N01X009,129650_2..N01X009,2,0,1732916190,02 2136+ FLA/241,1732940351,1732940359,1105,0,0
1732916190_7..N,129650_7..N,7,0,1732916190,07 2136+ 34H/MST,1732936329,1732936339,537,0,0
1732916190_H..N21R,129650_H..N21R,H,0,1732916190,1H 2136+ RPK/BCR,1732942784,1732856403,812,0,0
1732916190_R..N78R,129650_R..N78R,R,0,1732916190,1R 2136+ 95S/QPL,1732938007,1732938021,782,0,0
1732916220_4..S01R,129700_4..S01R,4,1,1732916220,04 2137  WDL/NLT,1732939234,1732939241,936,0,0
1732916220_D..S07R,129700_D..S07R,D,1,1732916220,1D 2137 BPK/STL,1732939879,1732939889,792,0,0
1732916250_F..N07R,129750_F..N07R,F,0,1732916250,1F 2137+ STL/179,1732940760,1732940764,1347,0,0
1732916250_N..N31R,129750_N..N31R,N,0,1732916250,1N 2137+ STL/DIT,1732940436,1732940440,1097,0,0
1732916280_Q..S36R,129800_Q..S36R,Q,1,1732916280,1Q 2138 962/STL,1732938398,1732938411,464,0,0
1732916295_7..N,129825_7..N,7,0,1732916295,E7 2138 90S/MST,1732934949,1732934959,88,0,0
1732916310_GS.S04R,129850_GS.S04R,GS,1,1732916310,0S 2138+ TSS/GCS,1732934394,1732934404,270,0,0
1732916310_L..S,129850_L..S,L,1,1732916310,0L 2138+8AV/RPY,1732936921,1732936931,589,0,0
1732916340_1..N03R,129900_1..N03R,1,0,1732916340,01 2139  SFT/242,1732938184,1732938191,776,0,0
1732916400_7..N,130000_7..N,7,0,1732916400,E7 2140 34H/MST,1732936584,1732936594,369,0,0
1732916400_7..S,130000_7..S,7,1,1732916400,07 2140 MST/34H,1732936609,1732936614,574,0,0
1732916400_E..S69R,130000_E..S69R,E,1,1732916400,1E 2140 P-A/WTC,1732937018,1732937033,414,0,0
1732916400_GS.N01R,130000_GS.N01R,GS,0,1732916400,0S 2140  GCS/TSS,1732934484,1732934494,282,0,0
1732916400_Q..N36R,130000_Q..N36R,Q,0,1732916400,1Q 2140 STL/962,1732938398,1732938411,807,0,0
1732916430_L..N,130050_L..N,L,0,1732916430,0L 2140+RPY/8AV,1732936756,1732936766,551,0,0
1732916460_6..N01R,130100_6..N01R,6,0,1732916460,06 2141  BBR/PEL,1732938146,1732938154,771,0,0
1732916460_J..N41R,130100_J..N41R,J,0,1732916460,1J 2141 BRD/P-A,1732937995,1732938008,747,0,0
1732916490_6..S01R,130150_6..S01R,6,1,1732916490,06 2141+ PEL/BBR,1732938094,1732938101,763,0,0
1732916490_M..S25R,130150_M..S25R,M,1,1732916490,1M 2141+ ESX/MET,1732936608,1732936616,761,0,0
1732916520_G..S14R,130200_G..S14R,G,1,1732916520,1G 2142 CRS/CHU,1732937769,1732937784,836,0,0
1732916550_L..S,130250_L..S,L,1,1732916550,0L 2142+8AV/RPY,1732937071,1732937081,575,0,0
1732916580_4..N06R,130300_4..N06R,4,0,1732916580,04 2143  UTI/WDL,1732938514,1732938521,780,0,0
1732916580_A..S58R,130300_A..S58R,A,1,1732916580,1A 2143 207/FAR,1732941252,1732941267,684,0,0
1732916580_C..N04R,130300_C..N04R,C,0,1732916580,1C 2143 EUC/168,1732938639,1732938654,510,0,0
1732916580_D..S07R,130300_D..S07R,D,1,1732916580,1D 2143 205/STL,1732934733,1732934739,501,1,0
1732916610_7..N,130350_7..N,7,0,1732916610,E7 2143+ 34H/MST,1732936869,1732936879,395,0,0
1732916610_F..S69R,130350_F..S69R,F,1,1732916610,1F 2143+ 179/STL,1732940344,1732940355,1244,0,0
1732916610_G..N14R,130350_G..N14R,G,0,1732916610,1G 2143+ CHU/CRS,1732936988,1732937003,750,0,0
1732916610_GS.S01R,130350_GS.S01R,GS,1,1732916610,0S 2143+ TSS/GCS,1732934674,1732934679,267,0,0
1732916610_N..N72R,130350_N..N72R,W,0,1732916610,1W 2143+ WHL/DIT,1732938803,1732938816,832,0,0
1732916640_1..N03R,130400_1..N03R,1,0,1732916640,01 2144  SFT/242,1732938274,1732938281,748,0,0
1732916640_5..N73X003,130400_5..N73X003,5,0,1732916640,05 2144  BWG/DYR,1732938386,1732938394,763,0,0
1732916640_E..N05R,130400_E..N05R,E,0,1732916640,1E 2144 WTC/P-A,1732938234,1732938249,479,0,0
1732916640_J..S12R,130400_J..S12R,J,1,1732916640,1J 2144 P-A/BRD,1732937739,1732937753,689,0,0
1732916670_1..S02X021,130450_1..S02X021,1,1,1732916670,01 2144+ 242/14S,1732937336,1732937344,623,0,0
1732916670_2..N01X009,130450_2..N01X009,2,0,1732916670,02 2144+ FLA/241,1732940809,1732940818,1086,0,0
1732916670_F..N07R,130450_F..N07R,F,0,1732916670,1F 2144+ STL/179,1732941004,1732941015,1324,0,0
1732916700_7..S,130500_7..S,7,1,1732916700,07 2145 MST/34H,1732936749,1732936759,547,0,0
1732916700_C..S04R,130500_C..S04R,C,1,1732916700,1C 2145 168/EUC,1732941297,1732941312,581,0,0
1732916700_D..N05R,130500_D..N05R,D,0,1732916700,1D 2145 STL/205,1732940854,1732940865,1302,0,0
1732916700_GS.N04R,130500_GS.N04R,GS,0,1732916700,0S 2145  GCS/TSS,1732934764,1732934769,279,0,0
1732916730_7..N,130550_7..N,7,0,1732916730,07 2145+ 34H/MST,1732937164,1732937171,602,0,0
1732916730_A..N55R,130550_A..N55R,A,0,1732916730,1A 2145+ FAR/207,1732942784,1732856403,776,0,0
1732916760_3..N01X008,130600_3..N01X008,3,0,1732916760,03 2146  NLT/148,1732939121,1732939129,861,0,0
1732916760_4..S01R,130600_4..S01R,4,1,1732916760,04 2146  WDL/NLT,1732939991,1732939999,977,0,0
1732916760_6..N01R,130600_6..N01R,6,0,1732916760,06 2146  BBR/PEL,1732938386,1732938394,763,0,0
1732916790_L..S,130650_L..S,L,1,1732916790,0L 2146+8AV/RPY,1732937251,1732937261,569,0,0
1732916820_2..S01X009,130700_2..S01X009,2,1,1732916820,02 2147  241/FLA,1732940974,1732940983,1108,0,0
1732916820_M..N25R,130700_M..N25R,M,0,1732916820,1M 2147 MET/ESX,1732936691,1732936698,729,0,0
1732916850_L..N,130750_L..N,L,0,1732916850,0L 2147+RPY/8AV,1732936921,1732936931,517,0,0
1732916880_3..S01X008,130800_3..S01X008,3,1,1732916880,03 2148  148/NLT,1732939406,1732939414,859,0,0
1732916880_D..S07R,130800_D..S07R,D,1,1732916880,1D 2148 BPK/STL,1732940640,1732940644,788,0,0
1732916910_5..S01R,130850_5..S01R,5,1,1732916910,05 2148+ DYR/180,1732935669,1732935679,361,0,0
1732916910_GS.S04R,130850_GS.S04R,GS,1,1732916910,0S 2148+ TSS/GCS,1732934979,1732934989,268,0,0
1732916940_R..N78R,130900_R..N78R,R,0,1732916940,1R 2149 95S/QPL,1732940575,1732940587,1025,0,0
1732916940_R..S71R,130900_R..S71R,R,1,1732916940,1R 2149 CTL/95S,1732939914,1732939926,937,0,0
1732916970_6..S01R,130950_6..S01R,6,1,1732916970,06 2149+ PEL/BBR,1732938476,1732938484,735,0,0
1732916970_N..S34R,130950_N..S34R,N,1,1732916970,1N 2149+ DIT/STL,1732939719,1732939731,906,0,0
1732917000_1..N03R,131000_1..N03R,1,0,1732917000,01 2150  SFT/242,1732938536,1732938544,743,0,0
1732917000_7..S,131000_7..S,7,1,1732917000,07 2150 MST/34H,1732937089,1732937096,558,0,0
1732917000_E..S69R,131000_E..S69R,E,1,1732917000,1E 2150 P-A/WTC,1732937709,1732937724,421,0,0
1732917000_G..S14R,131000_G..S14R,G,1,1732917000,1G 2150 CRS/CHU,1732937934,1732937949,789,0,0
1732917000_GS.N01R,131000_GS.N01R,GS,0,1732917000,0S 2150  GCS/TSS,1732935069,1732935079,280,0,0
1732917000_Q..N36R,131000_Q..N36R,Q,0,1732917000,1Q 2150 STL/962,1732939236,1732939238,838,0,0
1732917030_7..N,131050_7..N,7,0,1732917030,07 2150+ 34H/MST,1732937306,1732937314,581,0,0
1732917030_L..S,131050_L..S,L,1,1732917030,0L 2150+8AV/RPY,1732937461,1732937471,565,0,0
1732917060_J..N41R,131100_J..N41R,J,0,1732917060,1J 2151 BRD/P-A,1732938505,1732938518,735,0,0
1732917060_Q..S36R,131100_Q..S36R,Q,1,1732917060,1Q 2151 962/STL,1732938743,1732938756,765,0,0
1732917090_L..N,131150_L..N,L,0,1732917090,0L 2151+RPY/8AV,1732937176,1732937186,519,0,0
1732917090_M..S25R,131150_M..S25R,M,1,1732917090,1M 2151+ ESX/MET,1732936616,1732936623,682,0,0
1732917120_E..N05R,131200_E..N05R,E,0,1732917120,1E 2152 WTC/P-A,1732938504,1732938519,466,0,0
1732917150_6..N01R,131250_6..N01R,6,0,1732917150,06 2152+ BBR/PEL,1732938941,1732938949,757,0,0
1732917150_N..N72R,131250_N..N72R,W,0,1732917150,1W 2152+ WHL/DIT,1732939148,1732939161,806,0,0
1732917180_4..N06R,131300_4..N06R,4,0,1732917180,04 2153  UTI/WDL,1732939001,1732939009,765,0,0
1732917180_F..N07R,131300_F..N07R,F,0,1732917180,1F 2153 STL/179,1732941334,1732941346,1302,0,0
1732917210_F..S69R,131350_F..S69R,F,1,1732917210,1F 2153+ 179/STL,1732941274,1732941286,1288,0,0
1732917210_GS.S01R,131350_GS.S01R,GS,1,1732917210,0S 2153+ TSS/GCS,1732935264,1732935274,266,0,0
1732917210_H..N21R,131350_H..N21R,H,0,1732917210,1H 2153+ RPK/BCR,1732942784,1732856403,744,0,0
1732917240_5..N73X003,131400_5..N73X003,5,0,1732917240,05 2154  BWG/DYR,1732938964,1732938971,760,0,0
1732917240_G..N14R,131400_G..N14R,G,0,1732917240,1G 2154 CHU/CRS,1732937318,1732937333,690,0,0
1732917270_1..S02X020,131450_1..S02X020,1,1,1732917270,01 2154+ 242/14S,1732938056,1732938064,639,0,0
1732917270_2..N01X009,131450_2..N01X009,2,0,1732917270,02 2154+ FLA/241,1732941274,1732941283,1068,0,0
1732917270_A..N54R,131450_A..N54R,A,0,1732917270,1A 2154+ LEF/207,1732939691,1732939706,534,0,0
1732917270_A..N58R,131450_A..N58R,A,0,1732917270,1A 2154+ FAR/EUC,1732938519,1732938534,456,0,0
1732917270_L..S,131450_L..S,L,1,1732917270,0L 2154+8AV/RPY,1732937686,1732937696,563,0,0
1732917300_7..S,131500_7..S,7,1,1732917300,07 2155 MST/34H,1732937696,1732937704,599,0,0
1732917300_A..S57R,131500_A..S57R,A,1,1732917300,1A 2155 207/LEF,1732940832,1732940847,609,0,0
1732917300_C..N04R,131500_C..N04R,C,0,1732917300,1C 2155 EUC/168,1732939405,1732939420,514,0,0
1732917300_D..S05R,131500_D..S05R,D,1,1732917300,1D 2155 205/STL,1732935235,1732935243,472,1,0
1732917300_GS.N04R,131500_GS.N04R,GS,0,1732917300,0S 2155  GCS/TSS,1732935369,1732935379,280,0,0
1732917300_N..N31R,131500_N..N31R,N,0,1732917300,1N 2155 STL/DIT,1732940557,1732940560,569,0,0
1732917330_4..S01R,131550_4..S01R,4,1,1732917330,04 2155+ WDL/NLT,1732940111,1732940119,913,0,0
1732917330_7..N,131550_7..N,7,0,1732917330,07 2155+ 34H/MST,1732937539,1732937546,565,0,0
1732917360_3..N01X008,131600_3..N01X008,3,0,1732917360,03 2156  NLT/148,1732939601,1732939609,845,0,0
1732917360_J..S12R,131600_J..S12R,J,1,1732917360,1J 2156 P-A/BRD,1732938983,1732938986,758,0,0
1732917390_C..S04R,131650_C..S04R,C,1,1732917390,1C 2156+ 168/EUC,1732941793,1732941808,576,0,0
1732917420_D..N05R,131700_D..N05R,D,0,1732917420,1D 2157 STL/205,1732941829,1732941841,1336,0,0
1732917420_M..N25R,131700_M..N25R,M,0,1732917420,1M 2157 MET/ESX,1732937712,1732937718,786,0,0
1732917450_6..S01R,131750_6..S01R,6,1,1732917450,06 2157+ PEL/BBR,1732938911,1732938919,714,0,0
1732917450_H..S21R,131750_H..S21R,H,1,1732917450,1H 2157+ BCR/RPK,1732937303,1732937318,363,0,0
1732917450_L..N,131750_L..N,L,0,1732917450,0L 2157+RPY/8AV,1732937506,1732937516,515,0,0
1732917480_G..S14R,131800_G..S14R,G,1,1732917480,1G 2158 CRS/CHU,1732938174,1732938189,741,0,0
1732917510_GS.S04R,131850_GS.S04R,GS,1,1732917510,0S 2158+ TSS/GCS,1732935589,1732935594,270,0,0
1732917510_L..S,131850_L..S,L,1,1732917510,0L 2158+8AV/RPY,1732937956,1732937966,567,0,0
1732917510_Q..S36R,131850_Q..S36R,Q,1,1732917510,1Q 2158+ 962/STL,1732939704,1732939716,832,0,0
1732917510_R..S71R,131850_R..S71R,R,1,1732917510,1R 2158+ CTL/95S,1732940605,1732940617,952,0,0
1732917570_2..S01X009,131950_2..S01X009,2,1,1732917570,02 2159+ 241/FLA,1732941679,1732941688,1083,0,0
1732917600_7..S,132000_7..S,7,1,1732917600,07 2200 MST/34H,1732937824,1732937831,574,0,0
1732917600_D..S05R,132000_D..S05R,D,1,1732917600,1D 2200 BPK/STL,1732941304,1732941316,810,0,0
1732917600_E..N05R,132000_E..N05R,E,0,1732917600,1E 2200 WTC/P-A,1732939105,1732939120,474,0,0
1732917600_E..S69R,132000_E..S69R,E,1,1732917600,1E 2200 P-A/WTC,1732938264,1732938279,418,0,0
1732917600_GS.N01R,132000_GS.N01R,GS,0,1732917600,0S 2200  GCS/TSS,1732935669,1732935679,282,0,0
1732917600_Q..N36R,132000_Q..N36R,Q,0,1732917600,1Q 2200 STL/962,1732939419,1732939431,783,0,0
1732917630_7..N,132050_7..N,7,0,1732917630,07 2200+ 34H/MST,1732937816,1732937824,568,0,0
1732917660_5..S01R,132100_5..S01R,5,1,1732917660,05 2201  DYR/180,1732936434,1732936444,290,0,0
1732917660_J..N41R,132100_J..N41R,J,0,1732917660,1J 2201 BRD/P-A,1732939121,1732939133,741,0,0
1732917660_SI.N03R,132100_SI.N03R,SI,0,1732917660,1SI 2201 TNV/STG,1732938202,1732938217,504,0,0
1732917690_F..N07R,132150_F..N07R,F,0,1732917690,1F 2201+ STL/179,1732941739,1732941751,1286,0,0
1732917690_M..S25R,132150_M..S25R,M,1,1732917690,1M 2201+ ESX/MET,1732937832,1732937838,764,0,0
1732917720_L..N,132200_L..N,L,0,1732917720,0L 2202 RPY/8AV,1732938061,1732938071,553,0,0
1732917750_L..S,132250_L..S,L,1,1732917750,0L 2202+8AV/RPY,1732938151,1732938161,561,0,0
1732917750_N..N72R,132250_N..N72R,W,0,1732917750,1W 2202+ WHL/DIT,1732939674,1732939686,796,0,0
1732917780_3..S01X008,132300_3..S01X008,3,1,1732917780,03 2203  148/NLT,1732940471,1732940479,882,0,0
1732917780_4..N06R,132300_4..N06R,4,0,1732917780,04 2203  UTI/WDL,1732939736,1732939744,784,0,0
1732917780_N..S42R,132300_N..S42R,N,1,1732917780,1N 2203 DIT/STL,1732940350,1732940361,883,0,0
1732917780_R..N78R,132300_R..N78R,R,0,1732917780,1R 2203 95S/QPL,1732940575,1732940587,913,0,0
1732917810_F..S69R,132350_F..S69R,F,1,1732917810,1F 2203+ 179/STL,1732941799,1732941811,1278,0,0
1732917810_GS.S01R,132350_GS.S01R,GS,1,1732917810,0S 2203+ TSS/GCS,1732935864,1732935874,268,0,0
1732917840_5..N73X003,132400_5..N73X003,5,0,1732917840,05 2204  BWG/DYR,1732939631,1732939639,770,0,0
1732917870_1..S02X020,132450_1..S02X020,1,1,1732917870,01 2204+ 242/14S,1732938596,1732938604,632,0,0
1732917870_2..N01X009,132450_2..N01X009,2,0,1732917870,02 2204+ FLA/241,1732942009,1732942018,1087,0,0
1732917870_6..N01R,132450_6..N01R,6,0,1732917870,06 2204+ BBR/PEL,1732939616,1732939624,768,0,0
1732917900_1..N02X021,132500_1..N02X021,1,0,1732917900,01 2205  14S/242,1732939061,1732939069,694,0,0
1732917900_7..S,132500_7..S,7,1,1732917900,07 2205 MST/34H,1732938341,1732938349,603,0,0
1732917900_GS.N04R,132500_GS.N04R,GS,0,1732917900,0S 2205  GCS/TSS,1732935969,1732935979,282,0,0
1732917930_6..S01R,132550_6..S01R,6,1,1732917930,06 2205+ PEL/BBR,1732939429,1732939436,743,0,0
1732917930_7..N,132550_7..N,7,0,1732917930,07 2205+ 34H/MST,1732938176,1732938184,581,0,0
1732917960_3..N01X008,132600_3..N01X008,3,0,1732917960,03 2206  NLT/148,1732940788,1732940794,924,0,0
1732917960_A..S58R,132600_A..S58R,A,1,1732917960,1A 2206 207/FAR,1732942784,1732856403,695,0,0
1732917960_G..N14R,132600_G..N14R,G,0,1732917960,1G 2206 CHU/CRS,1732938490,1732938505,698,0,0
1732917960_G..S14R,132600_G..S14R,G,1,1732917960,1G 2206 CRS/CHU,1732939000,1732939015,732,0,0
1732917960_SI.S03R,132600_SI.S03R,SI,1,1732917960,1SI 2206 STG/TNV,1732938472,1732938487,482,0,0
1732917990_L..S,132650_L..S,L,1,1732917990,0L 2206+8AV/RPY,1732938361,1732938371,555,0,0
1732918020_4..S01R,132700_4..S01R,4,1,1732918020,04 2207  WDL/NLT,1732940878,1732940884,936,0,0
1732918020_C..N04R,132700_C..N04R,C,0,1732918020,1C 2207 EUC/168,1732939871,1732939886,497,0,0
1732918020_L..N,132700_L..N,L,0,1732918020,0L 2207 RPY/8AV,1732938361,1732938371,551,0,0
1732918020_M..N25R,132700_M..N25R,M,0,1732918020,1M 2207 MET/ESX,1732938373,1732938379,794,0,0
1732918080_A..S05R,132800_A..S05R,A,1,1732918080,1A 2208 207/LEF,1732942784,1732856403,687,0,0
1732918080_D..S05R,132800_D..S05R,D,1,1732918080,1D 2208 205/STL,1732937217,1732937223,632,1,0
1732918080_E..N05R,132800_E..N05R,E,0,1732918080,1E 2208 WTC/P-A,1732939736,1732939751,484,0,0
1732918080_J..S12R,132800_J..S12R,J,1,1732918080,1J 2208 P-A/BRD,1732939166,1732939178,719,0,0
1732918110_C..S04R,132850_C..S04R,C,1,1732918110,1C 2208+ 168/EUC,1732942003,1732942018,632,0,0
1732918110_F..N07R,132850_F..N07R,F,0,1732918110,1F 2208+ STL/179,1732941890,1732941901,1250,0,0
1732918110_GS.S04R,132850_GS.S04R,GS,1,1732918110,0S 2208+ TSS/GCS,1732936179,1732936189,270,0,0
1732918110_Q..N36R,132850_Q..N36R,Q,0,1732918110,1Q 2208+ STL/962,1732940109,1732940121,806,0,0
1732918140_D..N05R,132900_D..N05R,D,0,1732918140,1D 2209 STL/205,1732942790,1732856402,1368,1,1
1732918140_N..N23R,132900_N..N23R,N,0,1732918140,1N 2209 STL/DIT,1732941280,1732941292,959,0,0
1732918170_Q..S36R,132950_Q..S36R,Q,1,1732918170,1Q 2209+ 962/STL,1732940094,1732940106,796,0,0
1732918170_R..S71R,132950_R..S71R,R,1,1732918170,1R 2209+ CTL/95S,1732941577,1732941581,993,0,0
1732918200_7..S,133000_7..S,7,1,1732918200,07 2210 MST/34H,1732938491,1732938499,587,0,0
1732918200_E..S69R,133000_E..S69R,E,1,1732918200,1E 2210 P-A/WTC,1732939060,1732939075,431,0,0
1732918200_GS.N01R,133000_GS.N01R,GS,0,1732918200,0S 2210  GCS/TSS,1732936269,1732936279,282,0,0
